date,open,low,high,close,weightedAverage,volume,quoteVolume
04/11/2017 19:45:00,0.00753504,0.00753001,0.0075450000000000005,0.0075450000000000005,0.00753891,1.36438137,180.97842417
04/11/2017 19:50:00,0.007534999999999998,0.007534000000000002,0.007556,0.007534000000000002,0.00754097,0.67063269,88.93185658
04/11/2017 19:55:00,0.007532,0.0075299999999999985,0.00754249,0.007532,0.00753138,2.5265492999999997,335.46945345
04/11/2017 20:00:00,0.007530500000000002,0.0075299999999999985,0.007531,0.007531,0.00753005,0.20867754,27.71262008
04/11/2017 20:05:00,0.007532,0.00746133,0.007532,0.0075099999999999984,0.00751879,10.97935423,1460.25500005
04/11/2017 20:10:00,0.00750555,0.00750555,0.00750772,0.0075075,0.00750648,1.77809364,236.87445576
04/11/2017 20:15:00,0.00750665,0.00749907,0.0075075,0.0075066,0.00750095,0.68439487,91.24104178
04/11/2017 20:20:00,0.00749435,0.00749435,0.00750738,0.00749565,0.00749842,1.07159731,142.90965343
04/11/2017 20:25:00,0.00750002,0.00749625,0.00750002,0.00749645,0.00749929,0.2563068,34.17744758
04/11/2017 20:30:00,0.00749659,0.00747759,0.00750002,0.00748493,0.0074870000000000015,1.92866865,257.60209657
04/11/2017 20:35:00,0.00748401,0.0074730000000000005,0.00748402,0.00748402,0.00747851,2.41216512,322.54598705
04/11/2017 20:40:00,0.00748401,0.00747203,0.0074841000000000005,0.0074841000000000005,0.00748402,0.58710816,78.44821433
04/11/2017 20:45:00,0.0074841000000000005,0.0074670000000000005,0.0074841000000000005,0.0074670000000000005,0.00747218,0.79825523,106.83019740000002
04/11/2017 20:50:00,0.00746664,0.007465,0.00747,0.00746501,0.00746681,1.88455394,252.39065517
04/11/2017 20:55:00,0.007465,0.007465,0.00746501,0.00746501,0.007465,6.97592191,934.48384431
04/11/2017 21:00:00,0.007465,0.00745785,0.00746501,0.007465,0.00746487,8.2906216,1110.61776596
04/11/2017 21:05:00,0.00746263,0.00745,0.00746501,0.00745555,0.00745859,0.79857289,107.06744047
04/11/2017 21:10:00,0.00745555,0.00742207,0.007457600000000002,0.00743899,0.00743937,3.32593077,447.07097368
04/11/2017 21:15:00,0.007437,0.00738325,0.00743887,0.007393,0.00740462,11.48705612,1551.33525983
04/11/2017 21:20:00,0.00738999,0.00738607,0.00742988,0.007390000000000002,0.0074024,12.74998583,1722.41147463
04/11/2017 21:25:00,0.00738883,0.00737472,0.0074,0.00737775,0.00738667,1.37080577,185.57818128
04/11/2017 21:30:00,0.00737775,0.0073747,0.00746425,0.00742393,0.00743062,8.06277964,1085.07471504
04/11/2017 21:35:00,0.00742174,0.00740502,0.00742393,0.00740999,0.00740959,1.05371348,142.20933448
04/11/2017 21:40:00,0.00740303,0.00739003,0.00740303,0.00739516,0.00740042,0.89129042,120.43772623
04/11/2017 21:45:00,0.00739516,0.007390000000000002,0.007398,0.007398,0.00739162,3.52380078,476.72869792
04/11/2017 21:50:00,0.00739569,0.00739002,0.00740303,0.00740303,0.00739557,0.3059252,41.36598181
04/11/2017 21:55:00,0.00740303,0.00739058,0.00740303,0.007403,0.00739968,0.31758088,42.91816573
04/11/2017 22:00:00,0.007398,0.00739002,0.00740302,0.0073950000000000005,0.00739913,3.60089215,486.66422262
04/11/2017 22:05:00,0.0073950000000000005,0.00739001,0.0073950000000000005,0.00739001,0.00739081,2.67384875,361.77996437
04/11/2017 22:10:00,0.007390000000000002,0.007390000000000002,0.00739003,0.007390000000000002,0.007390000000000002,4.03645691,546.20522491
04/11/2017 22:15:00,0.007390000000000002,0.007390000000000002,0.00740302,0.007390000000000002,0.00739005,2.5203592999999995,341.04722788
04/11/2017 22:20:00,0.007390000000000002,0.007390000000000002,0.0073950000000000005,0.007390000000000002,0.007390000000000002,2.08951254,282.74851160000014
04/11/2017 22:25:00,0.007390000000000002,0.007390000000000002,0.00739499,0.007390000000000002,0.00739004,4.32023004,584.60159856
04/11/2017 22:30:00,0.007390000000000002,0.00736739,0.00739274,0.0073674,0.00738561,3.80227946,514.82262574
04/11/2017 22:35:00,0.00737055,0.00736739,0.007372399999999999,0.00736739,0.00736765,1.21246029,164.56528212
04/11/2017 22:40:00,0.007372399999999999,0.007315,0.007373999999999999,0.0073476,0.00733557,6.03906754,823.25726479
04/11/2017 22:45:00,0.007344,0.00733196,0.00736598,0.00736186,0.00735543,3.71118508,504.55027175
04/11/2017 22:50:00,0.00736001,0.00734064,0.00736448,0.00734127,0.00735763,1.70115059,231.20900557
04/11/2017 22:55:00,0.007341800000000002,0.00734123,0.00735745,0.007352,0.00734511,0.56583778,77.03595418
04/11/2017 23:00:00,0.00735051,0.00734134,0.00735745,0.00735599,0.00734353,3.1519383,429.21247543
04/11/2017 23:05:00,0.00734139,0.00734139,0.00737012,0.00737012,0.00735635,0.7131147,96.93864963
04/11/2017 23:10:00,0.0073700000000000015,0.007365000000000002,0.00739799,0.00739799,0.00738433,2.0505959,277.69553318
04/11/2017 23:15:00,0.00738541,0.00737604,0.00738642,0.00738553,0.00738326,1.87103377,253.4155031
04/11/2017 23:20:00,0.00738553,0.0073760000000000015,0.00738553,0.007381399999999998,0.00737674,0.51146366,69.33456689
04/11/2017 23:25:00,0.00737612,0.00737612,0.00739401,0.00739401,0.00738505,2.0209061999999998,273.64791821
04/11/2017 23:30:00,0.007393999999999999,0.00738606,0.00741984,0.00741984,0.00739953,3.09100477,417.72955109
04/11/2017 23:35:00,0.00741799,0.007405,0.00741984,0.007405,0.00741488,1.36886245,184.61011711
04/11/2017 23:40:00,0.00740501,0.007405,0.00741983,0.00741983,0.00741136,0.20936995,28.24984935
04/11/2017 23:45:00,0.007409999999999998,0.0074,0.00742399,0.00741002,0.00740628,3.95157468,533.54361648
04/11/2017 23:50:00,0.00741993,0.007409999999999998,0.007423000000000002,0.00741498,0.0074102000000000005,5.9923439000000025,808.66090419
04/11/2017 23:55:00,0.007409999999999998,0.007409999999999998,0.00741001,0.007409999999999998,0.007409999999999998,4.5682084000000005,616.49223255
05/11/2017 00:00:00,0.007409999999999998,0.0074,0.00741001,0.0074,0.00740171,2.0317766,274.50071768
05/11/2017 00:05:00,0.0074,0.007399399999999999,0.00740453,0.007399399999999999,0.00740018,1.42178346,192.12814911
05/11/2017 00:10:00,0.007399399999999999,0.00738048,0.00739941,0.00738596,0.00738604,0.41452354,56.12254499
05/11/2017 00:15:00,0.00738048,0.00737701,0.00738398,0.00737701,0.00737713,0.39355255,53.34762795
05/11/2017 00:20:00,0.00737701,0.007377,0.00738599,0.007377,0.00738044,0.02182985,2.95779819
05/11/2017 00:25:00,0.007377,0.007377,0.00737701,0.00737701,0.007377,1.51986254,206.02717806
05/11/2017 00:30:00,0.00737701,0.00737701,0.007384999999999998,0.007378,0.00737972,1.10274581,149.42903478
05/11/2017 00:35:00,0.0073799999999999985,0.007377,0.0073799999999999985,0.00737701,0.00737759,0.42328253,57.37408196
05/11/2017 00:40:00,0.007377,0.007377,0.007390000000000002,0.007390000000000002,0.00738056,0.69417674,94.05468420000001
05/11/2017 00:45:00,0.00738508,0.00738503,0.00744704,0.00744704,0.00741744,4.68819171,632.04963144
05/11/2017 00:50:00,0.007442,0.00742501,0.00746501,0.00743,0.00745493,1.02359741,137.30475319
05/11/2017 00:55:00,0.007435,0.00741201,0.00746501,0.007427,0.00746458,5.75603378,771.11198763
05/11/2017 01:00:00,0.00743704,0.007427,0.00744765,0.0074321,0.00743756,0.66288856,89.12706631
05/11/2017 01:05:00,0.0074321,0.00741801,0.00744,0.00741801,0.0074325,0.25163242,33.8556807
05/11/2017 01:10:00,0.007423000000000002,0.007418000000000002,0.007423000000000002,0.00741821,0.00742221,0.67647869,91.14245073
05/11/2017 01:15:00,0.00741821,0.00741821,0.00745,0.00743807,0.00743644,2.93435444,394.59075918
05/11/2017 01:20:00,0.007428,0.007428,0.00744,0.00743897,0.00742896,0.5104548,68.71143374
05/11/2017 01:25:00,0.00742587,0.00742587,0.00744989,0.007445,0.00744101,0.43029692,57.82773478
05/11/2017 01:30:00,0.007445,0.00741843,0.007445,0.00741843,0.00742581,1.11947302,150.75431207
05/11/2017 01:35:00,0.007429000000000002,0.00741843,0.00743597,0.00743597,0.00741847,0.02946912,3.972397
05/11/2017 01:40:00,0.00743,0.00743,0.00746,0.00746,0.00745317,0.82937435,111.27794982
05/11/2017 01:45:00,0.00745,0.0074451000000000005,0.00745999,0.0074451000000000005,0.00745351,0.04397278,5.89960318
05/11/2017 01:50:00,0.0074451000000000005,0.00744,0.00744512,0.00744512,0.00744161,0.16469129999999998,22.13113398
05/11/2017 01:55:00,0.00744512,0.00743414,0.00744512,0.007435,0.00744176,0.20168365,27.1015983
05/11/2017 02:00:00,0.007443000000000002,0.00743,0.007445999999999999,0.00743,0.00743217,0.33389034,44.924977899999995
05/11/2017 02:05:00,0.00741825,0.007408,0.0074213000000000005,0.007408,0.00741174,2.51551053,339.39509708
05/11/2017 02:10:00,0.00742158,0.00740728,0.00745244,0.00745244,0.00741894,1.74332783,234.98330903
05/11/2017 02:15:00,0.00743601,0.007427,0.00744568,0.00742701,0.0074408,0.14844576,19.95023377
05/11/2017 02:20:00,0.00744071,0.007417,0.00744071,0.00743201,0.00743122,0.35543993,47.83062098
05/11/2017 02:25:00,0.00742601,0.007423000000000002,0.00744801,0.007423000000000002,0.00743524,0.51325995,69.03067486
05/11/2017 02:30:00,0.007445999999999999,0.007431,0.00746001,0.007431,0.00745989,0.58567821,78.51026786
05/11/2017 02:35:00,0.00743201,0.00740274,0.00743201,0.00740799,0.00741681,1.35299714,182.42287368
05/11/2017 02:40:00,0.00740274,0.00740222,0.007408,0.00740222,0.00740607,0.30397458,41.04397755
05/11/2017 02:45:00,0.00740112,0.00737472,0.00740112,0.00738099,0.00738196,0.80327567,108.81604068
05/11/2017 02:50:00,0.00738099,0.00737469,0.00739399,0.0073799999999999985,0.00738365,1.61064039,218.13577759
05/11/2017 02:55:00,0.00739899,0.00738352,0.00739899,0.007393,0.00739125,0.51961462,70.30126856
05/11/2017 03:00:00,0.007393,0.00738894,0.007408,0.007408,0.00740571,1.40471099,189.67920014
05/11/2017 03:05:00,0.007408,0.00740005,0.00742257,0.00741501,0.00741105,1.15431933,155.75648424
05/11/2017 03:10:00,0.00739802,0.00739802,0.00742,0.00742,0.00741909,0.05006432,6.74803515
05/11/2017 03:15:00,0.00742258,0.00741101,0.00743072,0.00741101,0.00742337,0.16151804,21.75802046
05/11/2017 03:20:00,0.00741102,0.00741102,0.00742271,0.007417,0.00741646,0.44537209,60.05181118
05/11/2017 03:25:00,0.007412,0.007412,0.00742745,0.00742743,0.00742395,1.95186318,262.91414475
05/11/2017 03:30:00,0.00741151,0.00740664,0.00741401,0.007408,0.00740907,0.30501202,41.16733914
05/11/2017 03:35:00,0.0074046999999999984,0.00740301,0.00742299,0.00742299,0.00741198,0.10317675,13.92026732
05/11/2017 03:40:00,0.007422,0.00740815,0.0074238,0.00740815,0.00741058,0.20355927,27.4687099
05/11/2017 03:45:00,0.00740884,0.00740884,0.00741382,0.00741382,0.00740947,0.02242933,3.02711382
05/11/2017 03:50:00,0.00741382,0.00741382,0.00741881,0.00741881,0.00741587,0.02760971,3.72305304
05/11/2017 03:55:00,0.0074188000000000014,0.0074188000000000014,0.007426,0.0074189999999999985,0.00742572,0.23513068,31.66433545
05/11/2017 04:00:00,0.0074188000000000014,0.00741061,0.00742144,0.00742144,0.00741665,0.42396303,57.16366751
05/11/2017 04:05:00,0.00741011,0.0074101,0.007423999999999998,0.007423999999999998,0.00742027,0.00795963,1.0726864999999999
05/11/2017 04:10:00,0.00742497,0.007423999999999998,0.0074340000000000005,0.0074340000000000005,0.00743267,0.92016536,123.79998771
05/11/2017 04:15:00,0.00743683,0.007435,0.00745,0.00744003,0.00744183,1.15680793,155.44652947
05/11/2017 04:20:00,0.00744003,0.00742624,0.00744003,0.00742679,0.007436499999999999,0.06510351,8.75457898
05/11/2017 04:25:00,0.00742703,0.0074150000000000015,0.00743092,0.00741501,0.00742462,0.67291846,90.63328421
05/11/2017 04:30:00,0.007423000000000002,0.0074101,0.00743,0.0074101,0.00741386,0.50951429,68.72453309999999
05/11/2017 04:35:00,0.00741699,0.00738855,0.00741699,0.00741005,0.00739992,1.1617938,157.00071667
05/11/2017 04:40:00,0.00740411,0.00740003,0.00740414,0.007400199999999998,0.00740117,0.04395531,5.9389629
05/11/2017 04:45:00,0.00740004,0.00738851,0.00740497,0.00738851,0.00738898,0.68613127,92.85862352
05/11/2017 04:50:00,0.00739399,0.00737937,0.0073950000000000005,0.00737937,0.00738938,0.05831803,7.89213324
05/11/2017 04:55:00,0.0073805999999999984,0.0073799999999999985,0.00739196,0.00739196,0.00738045,0.03969666,5.37862208
05/11/2017 05:00:00,0.00738899,0.00738899,0.00739397,0.00739253,0.00739155,0.15600331,21.10562828
05/11/2017 05:05:00,0.007396,0.007396,0.00741008,0.007409399999999998,0.00740723,0.20251755,27.34050493
05/11/2017 05:10:00,0.007396,0.007388,0.007403,0.007388,0.00739305,0.13115701,17.74058051
05/11/2017 05:15:00,0.007403,0.007391,0.007403,0.0073950000000000005,0.00739463,1.13783313,153.87283113
05/11/2017 05:20:00,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.0073950000000000005,0.48913108,66.14348736
05/11/2017 05:25:00,0.007391,0.007391,0.0073950000000000005,0.0073950000000000005,0.00739107,0.11045024,14.94372408
05/11/2017 05:30:00,0.007391,0.00738502,0.007393,0.00738801,0.00738913,1.09482596,148.16690166
05/11/2017 05:35:00,0.007393999999999999,0.007388,0.0074,0.0073950000000000005,0.00739422,0.40403666,54.6422236
05/11/2017 05:40:00,0.00738494,0.00738494,0.0074,0.00739583,0.00739606,1.83389709,247.95585400000002
05/11/2017 05:45:00,0.00739501,0.00739501,0.007403,0.007403,0.00740131,0.50026902,67.59190504
05/11/2017 05:50:00,0.0073950000000000005,0.0073950000000000005,0.0074090000000000015,0.0074090000000000015,0.00739924,0.16140685,21.81395508
05/11/2017 05:55:00,0.0074090000000000015,0.00740873,0.0074090000000000015,0.00740873,0.00740873,0.00163205,0.22028850000000005
05/11/2017 06:00:00,0.00740399,0.00740399,0.00740649,0.00740649,0.00740582,0.02810117,3.79447177
05/11/2017 06:05:00,0.007405,0.00739911,0.0074090000000000015,0.0074090000000000015,0.00740606,0.85066426,114.86055781
05/11/2017 06:10:00,0.00741011,0.007403,0.00742335,0.007418000000000002,0.00741695,1.52682107,205.85547092
05/11/2017 06:15:00,0.007403,0.007403,0.0074313,0.007418000000000002,0.00741147,0.05560292,7.50227135
05/11/2017 06:20:00,0.00741797,0.00741336,0.00743147,0.00743147,0.00741748,0.76613696,103.28795721
05/11/2017 06:25:00,0.007418000000000002,0.007412999999999999,0.00743147,0.00743067,0.0074156000000000005,1.16561956,157.18465833
05/11/2017 06:30:00,0.00743035,0.00740311,0.00743035,0.007412999999999999,0.00740672,1.35662773,183.16168819
05/11/2017 06:35:00,0.007412999999999999,0.00740307,0.0074315,0.0074315,0.00742334,2.74508529,369.79093585
05/11/2017 06:40:00,0.00742563,0.0074140000000000005,0.00744555,0.00742999,0.00743524,2.34887729,315.9112982
05/11/2017 06:45:00,0.00742,0.00741603,0.00742995,0.007421,0.00741687,0.47808729,64.45939896
05/11/2017 06:50:00,0.0074189999999999985,0.0074189999999999985,0.0074396,0.00743887,0.00743012,0.54263088,73.03115490000002
05/11/2017 06:55:00,0.007422,0.007422,0.00744,0.00742701,0.00743566,2.12492096,285.77421074
05/11/2017 07:00:00,0.00742701,0.007417,0.00742701,0.007417,0.00741884,0.02954128,3.98192663
05/11/2017 07:05:00,0.00741779,0.00740689,0.007422,0.007416,0.00741697,0.71231341,96.03827967
05/11/2017 07:10:00,0.00741704,0.00741208,0.007422,0.00741267,0.00741262,0.65996134,89.03206263
05/11/2017 07:15:00,0.00741203,0.00740067,0.00741704,0.00740596,0.00741193,0.84428098,113.90825929999998
05/11/2017 07:20:00,0.00741199,0.00740068,0.00741199,0.00740068,0.00741075,0.0116519,1.57229707
05/11/2017 07:25:00,0.00740068,0.0074,0.00740494,0.00740001,0.00740003,2.60842618,352.48851197
05/11/2017 07:30:00,0.0074,0.0074,0.00740002,0.00740001,0.0074,3.4437802000000004,465.37509037
05/11/2017 07:35:00,0.00740001,0.0074,0.00740002,0.00740002,0.0074,0.77647544,104.92910824
05/11/2017 07:40:00,0.00740002,0.0074,0.00740502,0.00740502,0.00740002,0.45818228,61.91630203
05/11/2017 07:45:00,0.0074,0.00738001,0.007411,0.00738001,0.00739834,2.1369439999999997,288.84074238
05/11/2017 07:50:00,0.00738587,0.00738001,0.00738587,0.00738001,0.0073827,0.00293299,0.39727907
05/11/2017 07:55:00,0.00738599,0.00738001,0.007392,0.007392,0.00739036,0.52180446,70.60600222
05/11/2017 08:00:00,0.00738707,0.00737469,0.00750318,0.00745306,0.007462000000000002,32.53841327,4360.54723837
05/11/2017 08:05:00,0.00745306,0.00743794,0.00752697,0.007476999999999998,0.00748069,29.1131859,3891.77576509
05/11/2017 08:10:00,0.00747706,0.00745744,0.00748644,0.007462000000000002,0.00746536,2.0651251,276.62729563
05/11/2017 08:15:00,0.00745743,0.007437899999999998,0.00745743,0.007437899999999998,0.00743889,1.15854981,155.74229103
05/11/2017 08:20:00,0.00744,0.00741695,0.00744,0.007431,0.00742826,1.01512231,136.65679968
05/11/2017 08:25:00,0.00741698,0.00738008,0.00743401,0.00742901,0.00740565,1.50279685,202.92552136
05/11/2017 08:30:00,0.00741928,0.00741927,0.00742203,0.00742203,0.00741927,0.07945415,10.70915293
05/11/2017 08:35:00,0.00742082,0.00741928,0.00743497,0.00743,0.0074286000000000005,0.30732715,41.37075169
05/11/2017 08:40:00,0.0074224999999999985,0.00741927,0.00742428,0.00741927,0.00742329,0.02643468,3.56104472
05/11/2017 08:45:00,0.007425,0.00742083,0.00742582,0.00742581,0.00742505,0.00828673,1.11605042
05/11/2017 08:50:00,0.00742206,0.00740501,0.00742702,0.007425,0.00741935,0.22246886,29.98495044
05/11/2017 08:55:00,0.00741786,0.00737473,0.00741786,0.007375199999999998,0.00739461,0.25276432,34.18220202
05/11/2017 09:00:00,0.007393,0.00737471,0.007393,0.00737471,0.00738249,0.44046068,59.66282170000001
05/11/2017 09:05:00,0.00737477,0.00737477,0.00738486,0.00737499,0.00737584,0.16221543,21.99279756
05/11/2017 09:10:00,0.007392,0.00737502,0.007393,0.00738001,0.00738377,0.08666997,11.73789217
05/11/2017 09:15:00,0.00737793,0.00737503,0.00737793,0.00737503,0.00737536,0.51334652,69.60282204
05/11/2017 09:20:00,0.00737563,0.00737502,0.00738001,0.00737502,0.00737528,0.02555838,3.46541099
05/11/2017 09:25:00,0.00737481,0.0073696,0.00739435,0.00739435,0.007370199999999999,0.42089324,57.10738839
05/11/2017 09:30:00,0.0073696,0.0073696,0.00737986,0.007375,0.00736981,0.12983275,17.61683386
05/11/2017 09:35:00,0.00737462,0.00736962,0.00737639,0.00737639,0.00736966,0.17514775,23.76603574
05/11/2017 09:40:00,0.00737462,0.00736095,0.00737972,0.00736999,0.00737057,0.98188261,133.21654449
05/11/2017 09:45:00,0.00737498,0.007365999999999998,0.00738203,0.007365999999999998,0.00737313,3.11709897,422.76442984
05/11/2017 09:50:00,0.00736094,0.00736094,0.007375,0.00736601,0.00736995,0.63850183,86.63580423
05/11/2017 09:55:00,0.00737499,0.00736096,0.00738852,0.00738852,0.00737057,1.92348247,260.96768411
05/11/2017 10:00:00,0.00738498,0.00736601,0.00739266,0.00736601,0.0073828,0.86550261,117.23222639
05/11/2017 10:05:00,0.00737499,0.007365999999999998,0.00738594,0.0073799999999999985,0.00736966,1.16527005,158.11709138
05/11/2017 10:10:00,0.00738498,0.007370999999999998,0.00738498,0.007370999999999998,0.00737146,0.70680245,95.88353743
05/11/2017 10:15:00,0.007370999999999998,0.00736063,0.00738399,0.00736065,0.00736946,0.95956148,130.20775814
05/11/2017 10:20:00,0.00737699,0.00735367,0.00737699,0.00735367,0.0073561999999999985,0.59021628,80.23385315
05/11/2017 10:25:00,0.007372,0.007356999999999998,0.007372,0.007365999999999998,0.00737181,1.02111154,138.5156629
05/11/2017 10:30:00,0.00735341,0.00735,0.00738179,0.00735001,0.00735229,2.52646628,343.62951849
05/11/2017 10:35:00,0.0073599999999999985,0.00735002,0.00737299,0.00737299,0.00736599,2.01178049,273.11744639999995
05/11/2017 10:40:00,0.00736971,0.0073599999999999985,0.00738201,0.007365000000000002,0.00737878,1.65360812,224.102938
05/11/2017 10:45:00,0.007365000000000002,0.00735502,0.00737299,0.00735502,0.00736001,0.38772772,52.68025520000001
05/11/2017 10:50:00,0.007372,0.007372,0.00737699,0.00737499,0.007372,0.14744051,20.00007033
05/11/2017 10:55:00,0.0073735,0.00737164,0.0073735,0.00737164,0.00737349,0.00739922,1.0034904
05/11/2017 11:00:00,0.00737164,0.007361,0.007387,0.00736101,0.00736632,0.22219051,30.163005100000003
05/11/2017 11:05:00,0.007387,0.007361,0.007387,0.007361,0.00737804,0.18945385,25.67804823
05/11/2017 11:10:00,0.0073700000000000015,0.0073700000000000015,0.00738699,0.0073869,0.00737683,0.01472737,1.99643615
05/11/2017 11:15:00,0.0073799999999999985,0.00735601,0.00743205,0.00737375,0.007411,0.65220564,88.00498097
05/11/2017 11:20:00,0.00737375,0.00736201,0.00737601,0.007370999999999998,0.00737103,0.07751179,10.51573156
05/11/2017 11:25:00,0.007370999999999998,0.007370999999999998,0.00737901,0.00737401,0.00737442,0.27920851,37.86174596
05/11/2017 11:30:00,0.007373999999999999,0.00736094,0.00739968,0.007375,0.00736781,0.45087402,61.19506197
05/11/2017 11:35:00,0.00736094,0.007354999999999999,0.007384,0.0073700000000000015,0.00736627,0.37061550000000004,50.31245179
05/11/2017 11:40:00,0.00736001,0.0073599999999999985,0.00738298,0.00738298,0.00736229,0.55336875,75.1625415
05/11/2017 11:45:00,0.0073599999999999985,0.007354999999999999,0.00738298,0.0073700000000000015,0.00736015,0.55602549,75.54536694
05/11/2017 11:50:00,0.007365000000000002,0.007365000000000002,0.007377,0.00737699,0.00736991,0.02887631,3.91813596
05/11/2017 11:55:00,0.00737696,0.0073503,0.00737998,0.007354999999999999,0.00736399,0.12333618,16.74853324
05/11/2017 12:00:00,0.00738197,0.0073503,0.00738197,0.0073503,0.00736243,0.17810643,24.19125171
05/11/2017 12:05:00,0.007354999999999999,0.00735,0.007354999999999999,0.00735001,0.00735001,1.19115935,162.06223713
05/11/2017 12:10:00,0.0073503,0.00735001,0.00737399,0.00735001,0.00735325,0.97414725,132.47829768
05/11/2017 12:15:00,0.00735275,0.00735,0.00736599,0.00736199,0.00735071,10.53078712,1432.62090099
05/11/2017 12:20:00,0.00736199,0.00732,0.00736398,0.00732,0.00734264,5.70963602,777.59900231
05/11/2017 12:25:00,0.00734884,0.007315,0.00734884,0.007324,0.00732481,2.97817844,406.58764867
05/11/2017 12:30:00,0.00731501,0.007315,0.0073290000000000004,0.00732899,0.00731709,0.9860771,134.76349149
05/11/2017 12:35:00,0.00732899,0.00729871,0.00733379,0.007308,0.00731735,3.44714122,471.09133217
05/11/2017 12:40:00,0.00730799,0.00728182,0.00732399,0.007305,0.00730014,7.20198899,986.55488292
05/11/2017 12:45:00,0.00730499,0.0073,0.00731819,0.007315,0.00730792,2.14334302,293.29041934
05/11/2017 12:50:00,0.00730915,0.007287,0.00730915,0.007287,0.00729412,1.33895586,183.56636643
05/11/2017 12:55:00,0.007286,0.0072815,0.0072911,0.0072911,0.00728579,1.46781435,201.46256836
05/11/2017 13:00:00,0.00728601,0.00728599,0.007298999999999998,0.00729499,0.00728866,0.42496316,58.30466094
05/11/2017 13:05:00,0.0072869,0.0072815,0.0072876999999999985,0.00728551,0.00728242,0.26622462,36.55712929999999
05/11/2017 13:10:00,0.00728551,0.00728125,0.00729499,0.0072840000000000005,0.0072842,0.40437952,55.51457721
05/11/2017 13:15:00,0.0072840000000000005,0.00727368,0.0072840000000000005,0.00727368,0.00727537,0.63542718,87.33938675
05/11/2017 13:20:00,0.00726501,0.00725135,0.007281,0.007268000000000002,0.007262699999999999,3.12026682,429.62863614
05/11/2017 13:25:00,0.007268000000000002,0.007266,0.0073013,0.00730117,0.00728644,4.17503955,572.98706034
05/11/2017 13:30:00,0.00730117,0.00727007,0.00730124,0.0072900000000000005,0.00728818,1.68681484,231.44500012
05/11/2017 13:35:00,0.0072900000000000005,0.00725197,0.0072913,0.007272,0.00728105,0.64121365,88.06601627
05/11/2017 13:40:00,0.00728117,0.007272,0.00728117,0.007276,0.00727885,0.00902469,1.23985137
05/11/2017 13:45:00,0.007277,0.00726201,0.007277,0.007267,0.00727243,1.06012293,145.77271673
05/11/2017 13:50:00,0.00726205,0.007256,0.00728586,0.007256,0.00726564,1.47348742,202.80195865
05/11/2017 13:55:00,0.00728586,0.00725,0.00728586,0.00725135,0.0072517,3.52709218,486.38123187
05/11/2017 14:00:00,0.00725,0.00725,0.0072531,0.00725309,0.00725016,2.98065145,411.11478038
05/11/2017 14:05:00,0.00725313,0.007237,0.007254999999999998,0.007242,0.00725247,2.58069628,355.83650355
05/11/2017 14:10:00,0.00723699,0.00723201,0.00723854,0.00723355,0.00723567,0.10472615,14.47357721
05/11/2017 14:15:00,0.007234999999999998,0.007228,0.00724402,0.007228,0.00723618,0.34790564,48.07860951
05/11/2017 14:20:00,0.007228,0.00721587,0.00724214,0.00722296,0.00722391,2.02884858,280.85184992
05/11/2017 14:25:00,0.0072180000000000005,0.0072,0.0072180000000000005,0.00720001,0.00721131,0.71208372,98.74534592
05/11/2017 14:30:00,0.00720305,0.00718001,0.0072046,0.00718001,0.00719861,0.79692526,110.70533799
05/11/2017 14:35:00,0.00718491,0.00715799,0.00719,0.00719,0.00717587,5.05679977,704.69463617
05/11/2017 14:40:00,0.007178,0.00717187,0.00718382,0.00717671,0.00717345,0.16694337,23.27239169
05/11/2017 14:45:00,0.00717172,0.00716673,0.00719,0.00719,0.00717435,3.1885287,444.4343118
05/11/2017 14:50:00,0.00719,0.00717702,0.00719512,0.00719,0.00718359,2.45280171,341.44489431
05/11/2017 14:55:00,0.007181,0.00716642,0.00719477,0.00718,0.00717925,2.78459689,387.86715261
05/11/2017 15:00:00,0.00717501,0.007175,0.00719512,0.007192000000000001,0.00717839,1.38009421,192.25653229
05/11/2017 15:05:00,0.00719201,0.00719201,0.00722686,0.00721999,0.00721369,4.09711357,567.96343335
05/11/2017 15:10:00,0.00722488,0.00720098,0.00723506,0.00721102,0.00721855,5.64560291,782.09615479
05/11/2017 15:15:00,0.0072060000000000015,0.00720087,0.00721102,0.00721102,0.00720924,4.00322885,555.29112055
05/11/2017 15:20:00,0.00721093,0.00720087,0.00721093,0.00720087,0.00720418,1.25220539,173.81647398
05/11/2017 15:25:00,0.00720087,0.00719114,0.00721095,0.007201000000000002,0.00720403,2.24096331,311.07055288
05/11/2017 15:30:00,0.00719113,0.00719113,0.00721087,0.007201000000000002,0.00719389,4.20183071,584.08310815
05/11/2017 15:35:00,0.007201000000000002,0.00716708,0.007201000000000002,0.00719482,0.00718125,3.49035727,486.03700201
05/11/2017 15:40:00,0.00718,0.0071769999999999985,0.00719491,0.00718201,0.0071914000000000014,2.34661219,326.30770058
05/11/2017 15:45:00,0.00719,0.0071769999999999985,0.00719499,0.007181999999999998,0.00718408,1.15476906,160.73995954
05/11/2017 15:50:00,0.00718709,0.00718502,0.00721958,0.007205,0.00720075,4.150593700000001,576.4110537
05/11/2017 15:55:00,0.007205,0.00719502,0.00723519,0.00723518,0.00721646,4.09943595,568.0667609
05/11/2017 16:00:00,0.007229999999999999,0.0071958,0.00723001,0.00722505,0.00722455,0.55612588,76.97714946
